# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 370         5.377       51.451      22.60       Eindhoven   
# YYYYMMDD  : datum (YYYY=jaar;MM=maand;DD=dag)
# HH        : tijd (HH=uur; UT.12 UT=13 MET; 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT
# T         : Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# DR        : Duur van de neerslag (in 0.1 uur) per uurvak / Precipitation duration (in 0.1 hour) during the hourly division
# RH        : Uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Hourly precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# STN,YYYYMMDD,   HH,    T,   DR,   RH
  370,20240406,   10,  213,    0,    0
  370,20240406,   11,  229,    0,    0
  370,20240406,   12,  242,    0,    0
  370,20240406,   13,  246,    0,    0
  370,20240406,   14,  253,    0,    0
  370,20240406,   15,  252,    0,    0
  370,20240406,   16,  248,    0,    0
  370,20240406,   17,  221,    0,    0
  370,20240406,   18,  204,    0,    0
  370,20240406,   19,  179,    0,    0
  370,20240406,   20,  192,    0,    0
  370,20240406,   21,  185,    0,    0
  370,20240406,   22,  184,    0,    0
  370,20240406,   23,  165,    0,    0
  370,20240406,   24,  166,    0,    0
  370,20240407,    1,  183,    0,    0
  370,20240407,    2,  173,    0,    0
  370,20240407,    3,  167,    0,    0
  370,20240407,    4,  160,    0,   -1
  370,20240407,    5,  159,    0,    0
  370,20240407,    6,  157,    0,    0
  370,20240407,    7,  159,    0,    0
  370,20240407,    8,  173,    0,    0
  370,20240407,    9,  182,    0,    0
  370,20240407,   10,  193,    0,    0
  370,20240407,   11,  196,    0,    0
  370,20240407,   12,  214,    0,    0
  370,20240407,   13,  217,    0,    0
  370,20240407,   14,  208,    0,    0
  370,20240407,   15,  201,    0,    0
  370,20240407,   16,  198,    0,    0
  370,20240407,   17,  180,    0,   -1
  370,20240407,   18,  166,    0,   -1
  370,20240407,   19,  162,    0,   -1
  370,20240407,   20,  160,    0,   -1
  370,20240407,   21,  148,    9,    6
  370,20240407,   22,  136,    9,    4
  370,20240407,   23,  130,    6,    5
  370,20240407,   24,  129,   10,   10
  370,20240408,    1,  126,    6,    4
  370,20240408,    2,  128,    0,   -1
  370,20240408,    3,  128,    0,   -1
  370,20240408,    4,  126,    3,    1
  370,20240408,    5,  115,    0,    0
  370,20240408,    6,  122,    0,    0
  370,20240408,    7,  129,    0,    0
  370,20240408,    8,  145,    0,    0
  370,20240408,    9,  164,    0,    0
  370,20240408,   10,  178,    0,    0
  370,20240408,   11,  181,    0,    0
  370,20240408,   12,  179,    0,    0
  370,20240408,   13,  180,    0,   -1
  370,20240408,   14,  191,    0,    0
  370,20240408,   15,  199,    0,    0
  370,20240408,   16,  203,    0,    0
  370,20240408,   17,  201,    0,    0
  370,20240408,   18,  193,    0,    0
  370,20240408,   19,  181,    0,    0
  370,20240408,   20,  176,    0,    0
  370,20240408,   21,  170,    0,    0
  370,20240408,   22,  173,    0,    0
  370,20240408,   23,  149,    7,   22
  370,20240408,   24,  135,    0,   -1
  370,20240409,    1,  141,    6,    9
  370,20240409,    2,  138,    7,    4
  370,20240409,    3,  136,    3,    2
  370,20240409,    4,  127,    0,    0
  370,20240409,    5,  128,    0,   -1
  370,20240409,    6,  114,    0,    0
  370,20240409,    7,  117,    0,    0
  370,20240409,    8,  113,    0,    0
  370,20240409,    9,  118,    0,    0
  370,20240409,   10,  119,    0,    0
  370,20240409,   11,  121,    0,    0
  370,20240409,   12,  122,    0,    0
  370,20240409,   13,  125,    0,    0
  370,20240409,   14,  136,    0,    0
  370,20240409,   15,  127,    0,    0
  370,20240409,   16,  124,    0,   -1
  370,20240409,   17,  108,    0,   -1
  370,20240409,   18,   95,    1,    3
  370,20240409,   19,  103,    0,    0
  370,20240409,   20,  100,    0,    0
  370,20240409,   21,   99,    0,    0
  370,20240409,   22,  100,    0,    0
  370,20240409,   23,   91,    0,    0
  370,20240409,   24,   84,    0,    0
  370,20240410,    1,   78,    0,    0
  370,20240410,    2,   73,    0,   -1
  370,20240410,    3,   75,    0,    0
  370,20240410,    4,   78,    0,    0
  370,20240410,    5,   63,    0,    0
  370,20240410,    6,   69,    0,    0
  370,20240410,    7,   92,    0,    0
  370,20240410,    8,  106,    0,    0
  370,20240410,    9,  112,    0,    0
  370,20240410,   10,  128,    0,    0
  370,20240410,   11,  130,    0,    0
  370,20240410,   12,  144,    0,    0
  370,20240410,   13,  143,    0,    0
  370,20240410,   14,  145,    0,    0
  370,20240410,   15,  154,    0,    0
  370,20240410,   16,  154,    0,    0
  370,20240410,   17,  146,    0,    0
  370,20240410,   18,  122,    0,    0
  370,20240410,   19,  106,    0,    0
  370,20240410,   20,  102,    0,    0
  370,20240410,   21,  105,    0,    0
  370,20240410,   22,  103,    0,    0
  370,20240410,   23,  102,    0,    0
  370,20240410,   24,  109,    0,    0
  370,20240411,    1,  119,    0,    0
  370,20240411,    2,  119,    0,    0
  370,20240411,    3,  115,    0,    0
  370,20240411,    4,  116,    0,    0
  370,20240411,    5,  113,    0,    0
  370,20240411,    6,  115,    0,    0
  370,20240411,    7,  116,    0,   -1
  370,20240411,    8,  119,    4,    1
  370,20240411,    9,  119,    8,    6
  370,20240411,   10,  134,    0,   -1
  370,20240411,   11,  136,    0,    0
  370,20240411,   12,  139,    0,    0
  370,20240411,   13,  143,    0,    0
  370,20240411,   14,  144,    0,    0
  370,20240411,   15,  145,    0,    0
  370,20240411,   16,  146,    0,    0
  370,20240411,   17,  145,    0,    0
  370,20240411,   18,  143,    0,    0
  370,20240411,   19,  140,    0,    0
  370,20240411,   20,  138,    0,    0
  370,20240411,   21,  137,    0,    0
  370,20240411,   22,  136,    0,    0
  370,20240411,   23,  137,    0,    0
  370,20240411,   24,  138,    0,    0
  370,20240412,    1,  136,    0,    0
  370,20240412,    2,  134,    0,    0
  370,20240412,    3,  133,    0,    0
  370,20240412,    4,  136,    0,    0
  370,20240412,    5,  136,    0,    0
  370,20240412,    6,  140,    0,    0
  370,20240412,    7,  148,    0,    0
  370,20240412,    8,  155,    0,    0
  370,20240412,    9,  170,    0,    0
  370,20240412,   10,  188,    0,    0
  370,20240412,   11,  192,    0,    0
  370,20240412,   12,  204,    0,    0
  370,20240412,   13,  215,    0,    0
  370,20240412,   14,  213,    0,    0
  370,20240412,   15,  209,    0,    0
  370,20240412,   16,  207,    0,    0
  370,20240412,   17,  203,    0,    0
  370,20240412,   18,  194,    0,    0
  370,20240412,   19,  167,    0,    0
  370,20240412,   20,  152,    0,    0
  370,20240412,   21,  146,    0,    0
  370,20240412,   22,  140,    0,    0
  370,20240412,   23,  137,    0,    0
  370,20240412,   24,  129,    0,    0
  370,20240413,    1,  130,    0,    0
  370,20240413,    2,  139,    0,    0
  370,20240413,    3,  135,    0,    0
  370,20240413,    4,  120,    0,    0
  370,20240413,    5,  108,    0,    0
  370,20240413,    6,  129,    0,    0
  370,20240413,    7,  153,    0,    0
  370,20240413,    8,  169,    0,    0
  370,20240413,    9,  188,    0,    0
  370,20240413,   10,  210,    0,    0
  370,20240413,   11,  223,    0,    0
  370,20240413,   12,  227,    0,    0
  370,20240413,   13,  237,    0,    0
  370,20240413,   14,  242,    0,    0
  370,20240413,   15,  238,    0,    0
  370,20240413,   16,  236,    0,    0
  370,20240413,   17,  224,    0,    0
  370,20240413,   18,  211,    0,    0
  370,20240413,   19,  208,    0,    0
  370,20240413,   20,  193,    0,    0
  370,20240413,   21,  192,    0,    0
  370,20240413,   22,  176,    0,    0
  370,20240413,   23,  157,    0,    0
  370,20240413,   24,  140,    0,    0
  370,20240414,    1,  126,    0,    0
  370,20240414,    2,  117,    0,    0
  370,20240414,    3,  106,    0,    0
  370,20240414,    4,   98,    0,    0
  370,20240414,    5,   98,    0,    0
  370,20240414,    6,  106,    0,    0
  370,20240414,    7,  119,    0,    0
  370,20240414,    8,  127,    0,    0
  370,20240414,    9,  134,    0,    0
  370,20240414,   10,  142,    0,    0
  370,20240414,   11,  145,    0,    0
  370,20240414,   12,  153,    0,    0
  370,20240414,   13,  156,    0,    0
  370,20240414,   14,  153,    0,    0
  370,20240414,   15,  158,    0,    0
  370,20240414,   16,  146,    0,    0
  370,20240414,   17,  136,    0,    0
  370,20240414,   18,  128,    0,    0
  370,20240414,   19,  122,    0,    0
  370,20240414,   20,  119,    0,    0
  370,20240414,   21,  111,    0,   -1
  370,20240414,   22,   93,   10,    6
  370,20240414,   23,   90,    4,    1
  370,20240414,   24,   90,    2,    1
  370,20240415,    1,   78,    0,    0
  370,20240415,    2,   75,    0,    0
  370,20240415,    3,   65,    0,    0
  370,20240415,    4,   65,    0,    0
  370,20240415,    5,   67,    0,    0
  370,20240415,    6,   74,    0,    0
  370,20240415,    7,   92,    0,    0
  370,20240415,    8,  102,    0,    0
  370,20240415,    9,  111,    0,    0
  370,20240415,   10,  122,    0,    0
  370,20240415,   11,  114,    0,    0
  370,20240415,   12,   97,    8,    8
  370,20240415,   13,  101,    6,    7
  370,20240415,   14,   40,    9,   50
  370,20240415,   15,   81,    2,    2
  370,20240415,   16,   85,    0,   -1
  370,20240415,   17,   79,    0,    0
  370,20240415,   18,   64,    1,    3
  370,20240415,   19,   58,    3,    4
  370,20240415,   20,   61,    0,    0
  370,20240415,   21,   58,    0,    0
  370,20240415,   22,   60,    0,    0
  370,20240415,   23,   65,    0,    0
  370,20240415,   24,   61,    0,    0
  370,20240416,    1,   58,    0,    0
  370,20240416,    2,   49,    5,   13
  370,20240416,    3,   52,    1,    1
  370,20240416,    4,   51,    0,   -1
  370,20240416,    5,   56,    5,    5
  370,20240416,    6,   59,   10,   33
  370,20240416,    7,   86,    2,    2
  370,20240416,    8,   84,    4,    7
  370,20240416,    9,   97,    0,   -1
  370,20240416,   10,  113,    2,    1
  370,20240416,   11,   92,    1,    2
  370,20240416,   12,   77,    9,   24
  370,20240416,   13,   82,    5,    8
  370,20240416,   14,   91,    4,   11
  370,20240416,   15,   99,    4,    2
  370,20240416,   16,   92,    3,    1
  370,20240416,   17,   79,    5,    2
  370,20240416,   18,   76,    5,    4
  370,20240416,   19,   70,    0,    0
  370,20240416,   20,   70,    0,    0
  370,20240416,   21,   56,    0,    0
  370,20240416,   22,   52,    0,    0
  370,20240416,   23,   45,    0,    0
  370,20240416,   24,   41,    0,    0
  370,20240417,    1,   33,    0,    0
  370,20240417,    2,   29,    0,    0
  370,20240417,    3,   41,    0,    0
  370,20240417,    4,   48,    4,    2
  370,20240417,    5,   51,    6,    1
  370,20240417,    6,   49,    3,    4
  370,20240417,    7,   68,    0,    0
  370,20240417,    8,   84,    0,    0
  370,20240417,    9,   87,    0,   -1
  370,20240417,   10,   47,    8,   20
  370,20240417,   11,   90,    1,    1
  370,20240417,   12,   93,    0,    0
  370,20240417,   13,   48,    4,   19
  370,20240417,   14,   40,   10,   38
  370,20240417,   15,   53,    6,    2
  370,20240417,   16,   71,    0,    0
  370,20240417,   17,   45,    3,    7
  370,20240417,   18,   53,    5,    1
  370,20240417,   19,   47,    0,   -1
  370,20240417,   20,   34,    0,    0
  370,20240417,   21,   38,    0,    0
  370,20240417,   22,   27,    0,    0
  370,20240417,   23,   13,    0,    0
  370,20240417,   24,   23,    0,    0
  370,20240418,    1,   26,    0,    0
  370,20240418,    2,   30,    0,    0
  370,20240418,    3,   38,    0,   -1
  370,20240418,    4,   21,    0,    0
  370,20240418,    5,   21,    0,    0
  370,20240418,    6,   41,    0,    0
  370,20240418,    7,   62,    0,    0
  370,20240418,    8,   81,    0,    0
  370,20240418,    9,   88,    0,    0
  370,20240418,   10,   93,    0,    0
  370,20240418,   11,  110,    0,    0
  370,20240418,   12,  116,    0,    0
  370,20240418,   13,  103,    0,    0
  370,20240418,   14,  123,    0,    0
  370,20240418,   15,  115,    0,    0
  370,20240418,   16,  115,    0,    0
  370,20240418,   17,  103,    0,    0
  370,20240418,   18,   92,    0,    0
  370,20240418,   19,   80,    0,    0
  370,20240418,   20,   71,    0,    0
  370,20240418,   21,   70,    0,    0
  370,20240418,   22,   68,    0,    0
  370,20240418,   23,   72,    0,   -1
  370,20240418,   24,   74,    7,    1
  370,20240419,    1,   68,   10,    7
  370,20240419,    2,   68,   10,    8
  370,20240419,    3,   68,   10,    6
  370,20240419,    4,   69,   10,    7
  370,20240419,    5,   71,   10,    6
  370,20240419,    6,   80,   10,    3
  370,20240419,    7,   90,    4,    2
  370,20240419,    8,   99,    5,   10
  370,20240419,    9,  106,    1,    2
  370,20240419,   10,  102,    4,    2
  370,20240419,   11,  119,    4,    1
  370,20240419,   12,  123,    0,   -1
  370,20240419,   13,  103,    2,    3
  370,20240419,   14,  105,    1,    2
  370,20240419,   15,  102,    1,    1
  370,20240419,   16,   95,    0,    0
  370,20240419,   17,   85,    1,    2
  370,20240419,   18,   77,    1,    1
  370,20240419,   19,   75,    0,   -1
  370,20240419,   20,   68,    4,    1
  370,20240419,   21,   66,    0,   -1
  370,20240419,   22,   61,    0,    0
  370,20240419,   23,   63,    0,    0
  370,20240419,   24,   57,    6,    3
  370,20240420,    1,   56,    2,    1
  370,20240420,    2,   56,    0,    0
  370,20240420,    3,   57,    0,   -1
  370,20240420,    4,   53,    0,    0
  370,20240420,    5,   59,    0,    0
  370,20240420,    6,   67,    0,    0
  370,20240420,    7,   73,    0,    0
  370,20240420,    8,   77,    0,    0
  370,20240420,    9,   85,    0,    0
  370,20240420,   10,   92,    0,    0
  370,20240420,   11,  111,    0,    0
  370,20240420,   12,  103,    0,    0
  370,20240420,   13,   98,    0,    0
  370,20240420,   14,  111,    0,    0
  370,20240420,   15,   81,    3,    1
  370,20240420,   16,   88,    2,    1
  370,20240420,   17,   85,    1,    1
  370,20240420,   18,   79,    2,    4
  370,20240420,   19,   67,    3,    1
  370,20240420,   20,   61,    2,    1
  370,20240420,   21,   61,    0,    0
  370,20240420,   22,   59,    0,    0
  370,20240420,   23,   55,    0,    0
  370,20240420,   24,   54,    0,    0
  370,20240421,    1,   47,    0,    0
  370,20240421,    2,   40,    0,    0
  370,20240421,    3,   31,    0,    0
  370,20240421,    4,   38,    0,    0
  370,20240421,    5,   37,    0,   -1
  370,20240421,    6,   39,    0,    0
  370,20240421,    7,   45,    0,    0
  370,20240421,    8,   56,    0,    0
  370,20240421,    9,   63,    0,    0
  370,20240421,   10,   87,    0,    0
  370,20240421,   11,   83,    0,    0
  370,20240421,   12,   89,    0,    0
  370,20240421,   13,  106,    0,    0
  370,20240421,   14,  104,    0,    0
  370,20240421,   15,  104,    0,    0
  370,20240421,   16,  108,    1,    1
  370,20240421,   17,   76,    2,    3
  370,20240421,   18,   67,    0,    0
  370,20240421,   19,   58,    0,    0
  370,20240421,   20,   47,    0,    0
  370,20240421,   21,   54,    0,    0
  370,20240421,   22,   47,    0,    0
  370,20240421,   23,   53,    0,    0
  370,20240421,   24,   38,    0,    0
  370,20240422,    1,   42,    0,    0
  370,20240422,    2,   38,    0,    0
  370,20240422,    3,   31,    0,    0
  370,20240422,    4,   21,    0,    0
  370,20240422,    5,   14,    0,    0
  370,20240422,    6,   37,    0,    0
  370,20240422,    7,   65,    0,    0
  370,20240422,    8,   80,    0,    0
  370,20240422,    9,   88,    0,    0
  370,20240422,   10,   83,    0,    0
  370,20240422,   11,   91,    0,    0
  370,20240422,   12,   79,    0,   -1
  370,20240422,   13,   73,    4,    1
  370,20240422,   14,   89,    0,   -1
  370,20240422,   15,   92,    0,    0
  370,20240422,   16,   84,    0,    0
  370,20240422,   17,   91,    0,    0
  370,20240422,   18,   78,    0,    0
  370,20240422,   19,   55,    0,    0
  370,20240422,   20,   32,    0,    0
  370,20240422,   21,   25,    0,    0
  370,20240422,   22,   26,    0,    0
  370,20240422,   23,    8,    0,    0
  370,20240422,   24,    0,    0,    0
  370,20240423,    1,    0,    0,    0
  370,20240423,    2,  -11,    0,    0
  370,20240423,    3,  -18,    0,    0
  370,20240423,    4,  -17,    0,    0
  370,20240423,    5,  -11,    0,    0
  370,20240423,    6,   13,    0,    0
  370,20240423,    7,   50,    0,    0
  370,20240423,    8,   70,    0,    0
  370,20240423,    9,   79,    0,    0
  370,20240423,   10,   80,    0,    0
  370,20240423,   11,  103,    0,    0
  370,20240423,   12,   93,    0,    0
  370,20240423,   13,  105,    0,    0
  370,20240423,   14,   96,    0,    0
  370,20240423,   15,  110,    0,    0
  370,20240423,   16,  102,    0,    0
  370,20240423,   17,   97,    0,    0
  370,20240423,   18,   83,    0,   -1
  370,20240423,   19,   69,    0,   -1
  370,20240423,   20,   68,    0,    0
  370,20240423,   21,   64,    8,    4
  370,20240423,   22,   64,    0,   -1
  370,20240423,   23,   52,    0,    0
  370,20240423,   24,   54,    0,   -1
  370,20240424,    1,   46,    3,    3
  370,20240424,    2,   46,    0,    0
  370,20240424,    3,   44,    0,   -1
  370,20240424,    4,   31,    0,    0
  370,20240424,    5,   40,    0,   -1
  370,20240424,    6,   44,    0,    0
  370,20240424,    7,   56,    0,    0
  370,20240424,    8,   71,    0,    0
  370,20240424,    9,   74,    0,    0
  370,20240424,   10,   78,    0,    0
  370,20240424,   11,   73,    2,    9
  370,20240424,   12,   98,    0,    0
  370,20240424,   13,   92,    0,   -1
  370,20240424,   14,  101,    0,   -1
  370,20240424,   15,  103,    0,   -1
  370,20240424,   16,   85,    1,    2
  370,20240424,   17,   77,    3,    5
  370,20240424,   18,   81,    0,    0
  370,20240424,   19,   63,    1,    1
  370,20240424,   20,   59,    4,    2
  370,20240424,   21,   47,    0,    0
  370,20240424,   22,   34,    0,    0
  370,20240424,   23,   40,    0,    0
  370,20240424,   24,   32,    0,    0
  370,20240425,    1,   29,    2,    1
  370,20240425,    2,   37,    0,    0
  370,20240425,    3,   24,    0,    0
  370,20240425,    4,   39,    0,   -1
  370,20240425,    5,   37,    4,    3
  370,20240425,    6,   42,    0,    0
  370,20240425,    7,   52,    0,    0
  370,20240425,    8,   60,    1,    1
  370,20240425,    9,   70,    0,    0
  370,20240425,   10,   82,    0,    0
  370,20240425,   11,   82,    0,    0
  370,20240425,   12,   84,    0,    0
  370,20240425,   13,   96,    0,    0
  370,20240425,   14,  105,    0,    0
  370,20240425,   15,   97,    0,    0
  370,20240425,   16,   92,    0,   -1
  370,20240425,   17,   82,    0,   -1
  370,20240425,   18,   84,    0,   -1
